id,score
ns5544,89.91614
ns5545,89.66942
ns5546,89.42387
ns5547,89.34959
ns5548,89.37378
ns5549,89.74522
ns555,89.33194
ns5550,89.50719
ns5551,89.01235
ns5552,89.23567
ns5553,89.5102
ns5554,89.5671
ns5555,89.22179
ns5556,89.57173
ns5557,89.3177
ns5558,89.42149
ns5559,89.4274
ns556,89.38104
ns5560,89.55257
ns5561,89.54338
ns5562,89.66316
ns5563,89.67078
ns5564,89.45313
ns5565,89.64758
ns5566,89.45701
ns5567,89.45824
ns5568,89.49045
ns5569,88.97638
ns557,89.6008
ns5570,89.4085
ns5571,89.36759
ns5572,89.66102
ns5573,89.24686
ns5574,89.7463
ns5575,89.46548
ns5576,89.13043
ns5577,89.5171
ns5578,89.56044
ns5579,89.23729
ns558,89.33194
ns5580,89.36
ns5581,89.58246
ns5582,89.77011
ns5583,89.44664
ns5584,89.14163
ns5585,89.83607
ns5586,89.57895
ns5587,89.32347
ns5588,89.23077
ns5589,89.2278
ns559,89.34959
ns5590,89.43888
ns5591,88.9404
ns5592,89.47826
ns5593,89.32773
ns5594,89.37743
ns5595,89.67413
ns5596,89.46548
ns5597,89.2016
ns5598,89.5842
ns5599,89.48387
ns56,89.4533
ns560,89.51515
ns5600,89.3913
ns5601,89.6468
ns5602,89.09091
ns5603,89.28429
ns5604,89.3456
ns5605,89.59677
ns5606,89.48276
ns5607,88.90526
ns5608,89.55457
ns5609,89.38326
ns561,89.21053
ns5610,89.03421
ns5611,89.32632
ns5612,89.30283
ns5613,89.50413
ns5614,89.57356
ns5615,89.50104
ns5616,89.56897
ns5617,89.52191
ns5618,89.4274
ns5619,89.83437
ns562,89.48827
ns5620,89.42505
ns5621,89.51515
ns5622,89.75904
ns5623,88.80716
ns5624,89.28854
ns5625,89.22747
ns5626,89.45946
ns5627,89.26078
ns5628,89.74468
ns5629,89.82609
ns563,89.44773
ns5630,89.37378
ns5631,89.49153
ns5632,89.60552
ns5633,89.39785
ns5634,89.29515
ns5635,89.12176
ns5636,89.47269
ns5637,89.30435
ns5638,89.27856
ns5639,89.42505
ns564,89.5102
ns5640,89.24051
ns5641,89.5171
ns5642,89.34827
ns5643,89.30435
ns5644,89.54338
ns5645,89.30283
ns5646,89.5671
ns5647,89.36382
ns5648,89.34156
ns5649,89.30586
ns565,89.24528
ns5650,89.28571
ns5651,89.38462
ns5652,89.60159
ns5653,89.48276
ns5654,89.47598
ns5655,89.44954
ns5656,89.66387
ns5657,89.74737
ns5658,89.33054
ns5659,89.30586
ns566,89.53398
ns5660,89.00621
ns5661,89.3913
ns5662,89.57627
ns5663,89.42149
ns5664,89.40426
ns5665,89.26829
ns5666,89.49474
ns5667,89.65142
ns5668,89.7619
ns5669,89.58506
ns567,89.51318
ns5670,89.36382
ns5671,89.45205
ns5672,89.16493
ns5673,89.65591
ns5674,89.06183
ns5675,89.41909
ns5676,89.53033
ns5677,89.61686
ns5678,89.49045
ns5679,89.40803
ns568,89.04
ns5680,89.57627
ns5681,89.49474
ns5682,89.37743
ns5683,89.22912
ns5684,89.20705
ns5685,89.31034
ns5686,89.48718
ns5687,89.34959
ns5688,89.58246
ns5689,89.28412
ns569,89.42149
ns5690,89.4702
ns5691,89.1002
ns5692,89.2668
ns5693,89.27107
ns5694,89.7551
ns5695,89.5082
ns5696,89.50104
ns5697,89.12281
ns5698,89.22912
ns5699,89.50207
ns57,89.06183
ns570,89.28429
ns5700,89.16493
ns5701,89.44
ns5702,89.32914
ns5703,89.30283
ns5704,90.0
ns5705,89.57265
ns5706,89.56897
ns5707,89.5842
ns5708,89.30283
ns5709,89.8419
ns571,89.66245
ns5710,89.49474
ns5711,89.16667
ns5712,89.62353
ns5713,89.83299
ns5714,89.07368
ns5715,89.48936
ns5716,89.44444
ns5717,89.75052
ns5718,89.5122
ns5719,89.41545
ns572,89.59759
ns5720,89.5992
ns5721,89.39262
ns5722,89.76378
ns5723,89.36
ns5724,89.42268
ns5725,89.57983
ns5726,89.27565
ns5727,89.46548
ns5728,89.39262
ns5729,89.14729
ns573,89.66245
ns5730,89.18534
ns5731,89.75
ns5732,89.67347
ns5733,89.57356
ns5734,89.58678
ns5735,89.5
ns5736,89.68379
ns5737,89.2562
ns5738,89.5992
ns5739,89.67742
ns574,89.59839
ns5740,89.44554
ns5741,89.42029
ns5742,89.34827
ns5743,89.77901
ns5744,89.67146
ns5745,89.38053
ns5746,89.2
ns5747,89.26531
ns5748,89.4926
ns5749,89.44773
ns575,89.44223
ns5750,89.24706
ns5751,89.42029
ns5752,89.1684
ns5753,89.19266
ns5754,89.58763
ns5755,89.27273
ns5756,89.5671
ns5757,89.50719
ns5758,89.21397
ns5759,89.40741
ns576,89.68379
ns5760,89.65591
ns5761,89.49896
ns5762,89.47137
ns5763,89.39655
ns5764,89.82456
ns5765,89.52
ns5766,89.3456
ns5767,88.95792
ns5768,88.8755
ns5769,89.38998
ns577,89.27565
ns5770,89.7619
ns5771,89.57356
ns5772,89.54853
ns5773,89.25773
ns5774,89.60396
ns5775,89.12
ns5776,89.41909
ns5777,89.22929
ns5778,89.47712
ns5779,89.15966
ns578,89.50104
ns5780,89.40552
ns5781,89.50617
ns5782,89.43089
ns5783,89.35872
ns5784,89.65443
ns5785,89.51515
ns5786,89.65591
ns5787,89.31183
ns5788,89.56897
ns5789,89.40043
ns579,89.47939
ns5790,89.50207
ns5791,89.45841
ns5792,89.24843
ns5793,89.56427
ns5794,89.82533
ns5795,89.01566
ns5796,89.65293
ns5797,89.42505
ns5798,89.41788
ns5799,89.1453
ns58,89.4508
ns580,89.35091
ns5800,89.59677
ns5801,89.48608
ns5802,89.47137
ns5803,89.2389
ns5804,89.14563
ns5805,89.74194
ns5806,89.3133
ns5807,89.67546
ns5808,89.1684
ns5809,89.43205
ns581,89.82022
ns5810,89.40426
ns5811,89.53216
ns5812,89.27565
ns5813,89.26531
ns5814,88.81356
ns5815,89.6
ns5816,89.65368
ns5817,89.1002
ns5818,88.97638
ns5819,89.3456
ns582,89.48276
ns5820,89.31034
ns5821,89.37622
ns5822,89.48608
ns5823,89.67807
ns5824,89.18367
ns5825,89.58506
ns5826,89.12281
ns5827,89.4332
ns5828,89.31034
ns5829,89.55654
ns583,89.5671
ns5830,89.4717
ns5831,89.65443
ns5832,89.46188
ns5833,89.68811
ns5834,89.74684
ns5835,89.32347
ns5836,89.62193
ns5837,89.2437
ns5838,89.40299
ns5839,89.16318
ns584,89.29047
ns5840,89.49896
ns5841,89.48498
ns5842,89.91984
ns5843,89.11504
ns5844,88.79276
ns5845,89.33054
ns5846,89.42387
ns5847,89.21225
ns5848,89.25466
ns5849,89.33472
ns585,89.35484
ns5850,89.18534
ns5851,89.25773
ns5852,89.55257
ns5853,89.34292
ns5854,89.7463
ns5855,89.0
ns5856,89.44554
ns5857,89.18033
ns5858,89.35091
ns5859,89.21225
ns586,89.66874
ns5860,89.58333
ns5861,89.63964
ns5862,89.60474
ns5863,89.68689
ns5864,89.6728
ns5865,89.42029
ns5866,89.37132
ns5867,89.5842
ns5868,89.15789
ns5869,89.52286
ns587,89.51515
ns5870,89.25311
ns5871,89.52569
ns5872,89.74138
ns5873,89.49791
ns5874,89.32632
ns5875,89.6008
ns5876,89.22631
ns5877,89.28571
ns5878,89.36
ns5879,89.53033
ns588,89.45631
ns5880,89.375
ns5881,89.3456
ns5882,89.6875
ns5883,89.18919
ns5884,89.47484
ns5885,89.57717
ns5886,89.28889
ns5887,89.06433
ns5888,89.28854
ns5889,89.57356
ns589,89.13043
ns5890,89.36364
ns5891,89.46667
ns5892,89.60861
ns5893,89.29978
ns5894,89.413
ns5895,89.35223
ns5896,89.38053
ns5897,89.18699
ns5898,89.36652
ns5899,89.07368
ns59,89.74684
ns590,89.3913
ns5900,89.40299
ns5901,89.40928
ns5902,89.36508
ns5903,89.12
ns5904,89.54023
ns5905,89.07757
ns5906,89.49896
ns5907,89.56522
ns5908,89.45455
ns5909,89.49896
ns591,89.25773
ns5910,89.46667
ns5911,89.12
ns5912,89.67078
ns5913,89.12088
ns5914,89.50311
ns5915,89.6929
ns5916,89.42149
ns5917,89.31689
ns5918,89.2623
ns5919,89.65368
ns592,89.31559
ns5920,89.51318
ns5921,89.40678
ns5922,89.25773
ns5923,89.13793
ns5924,89.34959
ns5925,89.10387
ns5926,88.57143
ns5927,88.96208
ns5928,89.19679
ns5929,89.50413
ns593,89.32632
ns5930,89.17355
ns5931,89.66736
ns5932,89.3456
ns5933,89.31034
ns5934,89.5992
ns5935,89.51515
ns5936,89.5082
ns5937,89.65293
ns5938,89.30097
ns5939,89.44773
ns594,89.31478
ns5940,89.56332
ns5941,89.64444
ns5942,89.43205
ns5943,89.15612
ns5944,89.64206
ns5945,89.3736
ns5946,89.41909
ns5947,89.42974
ns5948,88.91667
ns5949,89.5092
ns595,89.57173
ns5950,89.65443
ns5951,89.29825
ns5952,89.45701
ns5953,89.47826
ns5954,89.38053
ns5955,89.2016
ns5956,89.21397
ns5957,89.25156
ns5958,89.39262
ns5959,89.2126
ns596,89.37984
ns5960,89.53596
ns5961,89.16667
ns5962,89.26978
ns5963,89.13556
ns5964,89.10913
ns5965,89.43205
ns5966,89.7561
ns5967,89.68
ns5968,89.60317
ns5969,89.33333
ns597,89.34694
ns5970,89.31478
ns5971,89.29412
ns5972,89.49045
ns5973,89.27565
ns5974,89.6008
ns5975,89.43205
ns5976,89.57173
ns5977,89.413
ns5978,89.22027
ns5979,89.28571
ns598,89.0795
ns5980,89.46188
ns5981,89.56616
ns5982,89.3177
ns5983,89.59267
ns5984,89.5935
ns5985,89.32773
ns5986,89.74138
ns5987,89.27126
ns5988,89.51515
ns5989,89.15433
ns599,89.11824
ns5990,89.34426
ns5991,89.66457
ns5992,89.49275
ns5993,89.25466
ns5994,89.57447
ns5995,89.413
ns5996,89.51807
ns5997,89.45946
ns5998,88.92784
ns5999,89.39785
ns6,89.48936
ns60,89.66805
ns600,89.30131
ns6000,89.48498
ns6001,89.42149
ns6002,89.68504
ns6003,89.75309
ns6004,89.52286
ns6005,88.99614
ns6006,89.70037
ns6007,89.54631
ns6008,89.41053
ns6009,89.50207
ns601,89.15789
ns6010,89.26606
ns6011,89.44773
ns6012,89.28994
ns6013,89.66173
ns6014,89.25926
ns6015,89.32059
ns6016,89.10569
ns6017,89.56989
ns6018,89.07173
ns6019,89.32632
ns602,89.56236
ns6020,89.6468
ns6021,89.47598
ns6022,89.61977
ns6023,89.40299
ns6024,89.35223
ns6025,88.9916
ns6026,89.7551
ns6027,89.40928
ns6028,89.46188
ns6029,89.66173
ns603,89.59184
ns6030,89.7551
ns6031,89.25
ns6032,89.8234
ns6033,89.35614
ns6034,89.00826
ns6035,89.31624
ns6036,89.20354
ns6037,89.30886
ns6038,89.26267
ns6039,89.2437
ns604,89.60474
ns6040,89.02637
ns6041,89.50515
ns6042,89.51613
ns6043,89.66597
ns6044,89.49153
ns6045,89.55357
ns6046,89.45946
ns6047,89.35223
ns6048,89.40043
ns6049,89.91649
ns605,88.94094
ns6050,89.55157
ns6051,89.75806
ns6052,89.55654
ns6053,89.03297
ns6054,89.64286
ns6055,89.30586
ns6056,89.57447
ns6057,89.43434
ns6058,88.72611
ns6059,89.58071
ns606,89.42623
ns6060,89.07514
ns6061,89.58848
ns6062,89.26773
ns6063,89.14894
ns6064,89.2562
ns6065,89.62963
ns6066,89.2437
ns6067,89.68689
ns6068,89.59839
ns6069,89.57627
ns607,89.24528
ns6070,89.0
ns6071,89.15612
ns6072,89.24686
ns6073,89.62477
ns6074,89.30233
ns6075,89.22481
ns6076,89.64045
ns6077,89.41053
ns6078,89.37132
ns6079,89.24051
ns608,89.42974
ns6080,89.1684
ns6081,89.58071
ns6082,89.52756
ns6083,89.22141
ns6084,88.85496
ns6085,89.09465
ns6086,88.64979
ns6087,89.74948
ns6088,89.58763
ns6089,89.40678
ns609,89.44056
ns6090,89.1423
ns6091,89.65293
ns6092,89.66527
ns6093,89.67611
ns6094,89.42974
ns6095,89.47826
ns6096,89.57537
ns6097,89.19643
ns6098,89.91361
ns6099,89.17355
ns61,89.62175
ns610,89.5935
ns6100,89.6468
ns6101,89.66173
ns6102,89.65217
ns6103,89.81308
ns6104,89.21722
ns6105,89.53216
ns6106,89.18919
ns6107,89.53307
ns6108,89.28571
ns6109,89.34827
ns611,89.06383
ns6110,88.9852
ns6111,89.52381
ns6112,89.24051
ns6113,89.65443
ns6114,89.43089
ns6115,89.32914
ns6116,89.38865
ns6117,89.50207
ns6118,89.40171
ns6119,89.54459
ns612,89.74737
ns6120,89.23372
ns6121,89.43775
ns6122,89.51318
ns6123,89.3819
ns6124,89.82063
ns6125,89.56522
ns6126,89.7546
ns6127,89.58592
ns6128,89.29961
ns6129,89.50413
ns613,89.47712
ns6130,89.46785
ns6131,89.55947
ns6132,89.17184
ns6133,89.41788
ns6134,89.22747
ns6135,89.82796
ns6136,89.53917
ns6137,89.75806
ns6138,89.68504
ns6139,89.60317
ns614,89.07757
ns6140,89.29978
ns6141,89.48387
ns6142,89.61814
ns6143,89.41545
ns6144,89.20354
ns6145,89.3819
ns6146,89.51807
ns6147,89.34694
ns6148,88.96328
ns6149,89.44223
ns615,89.64602
ns6150,89.16667
ns6151,89.34827
ns6152,89.74895
ns6153,89.60552
ns6154,89.41667
ns6155,89.4926
ns6156,89.49367
ns6157,89.08884
ns6158,89.1002
ns6159,88.91667
ns616,89.6603
ns6160,89.46903
ns6161,89.74895
ns6162,89.12473
ns6163,89.40803
ns6164,89.38053
ns6165,89.41053
ns6166,89.65957
ns6167,89.3819
ns6168,89.13556
ns6169,89.67078
ns617,89.37984
ns6170,89.55457
ns6171,89.27711
ns6172,89.08333
ns6173,89.11111
ns6174,89.75258
ns6175,89.10204
ns6176,89.57173
ns6177,89.37255
ns6178,89.75258
ns6179,89.52096
ns618,89.2
ns6180,89.30283
ns6181,89.41909
ns6182,89.28994
ns6183,89.55947
ns6184,89.13232
ns6185,89.31183
ns6186,89.82833
ns6187,89.75052
ns6188,89.38815
ns6189,89.27419
ns619,89.02655
ns6190,89.41667
ns6191,89.40928
ns6192,89.30283
ns6193,89.2967
ns6194,89.27765
ns6195,89.64912
ns6196,89.22246
ns6197,89.413
ns6198,89.08714
ns6199,89.56803
ns62,89.08467
ns620,89.57895
ns6200,89.2809
ns6201,89.11111
ns6202,89.31298
ns6203,89.34827
ns6204,89.73742
ns6205,89.32347
ns6206,89.66736
ns6207,89.42505
ns6208,89.16279
ns6209,89.91031
ns621,89.7397
ns6210,89.50104
ns6211,89.47826
ns6212,89.76967
ns6213,89.36382
ns6214,89.65591
ns6215,89.42857
ns6216,89.43775
ns6217,89.74082
ns6218,89.4605
ns6219,89.15966
ns622,89.53052
ns6220,89.33194
ns6221,89.50207
ns6222,89.56236
ns6223,89.55947
ns6224,89.32914
ns6225,89.46463
ns6226,89.65885
ns6227,89.57806
ns6228,89.45736
ns6229,89.74576
ns623,89.04348
ns6230,89.52756
ns6231,89.18864
ns6232,89.46667
ns6233,89.38462
ns6234,89.82721
ns6235,89.31478
ns6236,89.50413
ns6237,88.83636
ns6238,89.45419
ns6239,89.35091
ns624,89.51515
ns6240,89.32489
ns6241,89.32632
ns6242,89.54955
ns6243,89.73094
ns6244,89.75104
ns6245,89.36
ns6246,89.66316
ns6247,89.07621
ns6248,89.29204
ns6249,89.65443
ns625,89.46188
ns6250,89.74468
ns6251,88.65546
ns6252,89.74737
ns6253,89.19517
ns6254,89.90719
ns6255,89.45631
ns6256,89.40426
ns6257,89.36382
ns6258,89.64126
ns6259,89.47826
ns626,89.07157
ns6260,89.47137
ns6261,89.58159
ns6262,89.61686
ns6263,89.51807
ns6264,89.04
ns6265,88.87776
ns6266,89.42149
ns6267,89.72158
ns6268,89.59184
ns6269,89.47712
ns627,88.91213
ns6270,89.23729
ns6271,89.49791
ns6272,89.58333
ns6273,89.36634
ns6274,89.57173
ns6275,89.42623
ns6276,89.36382
ns6277,89.64126
ns6278,89.13043
ns6279,89.43662
ns628,89.5112
ns6280,89.52286
ns6281,89.38053
ns6282,89.67611
ns6283,89.40043
ns6284,89.33054
ns6285,89.27273
ns6286,89.31373
ns6287,89.68566
ns6288,89.47484
ns6289,89.51318
ns629,89.44554
ns6290,89.34292
ns6291,89.54972
ns6292,89.65443
ns6293,89.44554
ns6294,88.88889
ns6295,89.18182
ns6296,88.81104
ns6297,89.42505
ns6298,89.33472
ns6299,89.43662
ns63,89.47712
ns630,89.53398
ns6300,89.3361
ns6301,89.60938
ns6302,89.28412
ns6303,89.35354
ns6304,89.42149
ns6305,89.61464
ns6306,89.12473
ns6307,89.66805
ns6308,89.2053
ns6309,89.40299
ns631,89.2
ns6310,89.31183
ns6311,89.26606
ns6312,89.34694
ns6313,89.51904
ns6314,89.45525
ns6315,89.41053
ns6316,89.74026
ns6317,89.46463
ns6318,89.43205
ns6319,89.34959
ns632,89.43548
ns6320,89.26531
ns6321,89.67871
ns6322,89.2437
ns6323,89.22027
ns6324,89.07368
ns6325,88.9942
ns6326,89.35091
ns6327,89.51904
ns6328,88.78788
ns6329,89.68127
ns633,89.14063
ns6330,89.59016
ns6331,89.61832
ns6332,89.32914
ns6333,89.33884
ns6334,89.1129
ns6335,89.57265
ns6336,89.32347
ns6337,89.43548
ns6338,89.59514
ns6339,89.31183
ns634,89.36759
ns6340,88.9942
ns6341,89.47939
ns6342,89.413
ns6343,89.35614
ns6344,89.60239
ns6345,89.40803
ns6346,89.41423
ns6347,89.38865
ns6348,89.33472
ns6349,89.69052
ns635,89.65957
ns6350,89.2638
ns6351,89.25311
ns6352,89.6063
ns6353,89.21225
ns6354,89.30435
ns6355,89.50104
ns6356,89.82646
ns6357,89.19028
ns6358,89.43434
ns6359,89.15058
ns636,89.35091
ns6360,88.96208
ns6361,89.32914
ns6362,89.22246
ns6363,88.99614
ns6364,89.2967
ns6365,89.75904
ns6366,89.11824
ns6367,89.57806
ns6368,89.5
ns6369,89.37743
ns637,89.36634
ns6370,89.68379
ns6371,89.67146
ns6372,89.65591
ns6373,89.27273
ns6374,88.97872
ns6375,89.46667
ns6376,89.27856
ns6377,89.53125
ns6378,89.68
ns6379,89.2126
ns638,89.30769
ns6380,89.40678
ns6381,89.75359
ns6382,89.23404
ns6383,89.76
ns6384,89.49686
ns6385,89.31034
ns6386,89.36652
ns6387,89.58071
ns6388,89.43888
ns6389,89.09465
ns639,89.14163
ns6390,89.35614
ns6391,89.27438
ns6392,89.40928
ns6393,89.24051
ns6394,89.43888
ns6395,89.14347
ns6396,88.99772
ns6397,89.57717
ns6398,89.48498
ns6399,89.60474
ns64,89.30886
ns640,89.6139
ns6400,89.40299
ns6401,89.55752
ns6402,89.24051
ns6403,89.3361
ns6404,89.36634
ns6405,89.28889
ns6406,89.17995
ns6407,89.45313
ns6408,89.10204
ns6409,89.74895
ns641,89.2955
ns6410,89.38596
ns6411,89.68191
ns6412,89.1129
ns6413,89.11894
ns6414,88.91156
ns6415,88.9852
ns6416,89.57173
ns6417,89.2389
ns6418,88.97436
ns6419,88.95652
ns642,89.13386
ns6420,89.2562
ns6421,89.33747
ns6422,89.33472
ns6423,89.34292
ns6424,89.59184
ns6425,89.56044
ns6426,89.43775
ns6427,89.17526
ns6428,89.27765
ns6429,89.56897
ns643,89.25
ns6430,89.6468
ns6431,89.65739
ns6432,89.57806
ns6433,89.31183
ns6434,89.39655
ns6435,89.40552
ns6436,89.32773
ns6437,89.06582
ns6438,89.65665
ns6439,89.91786
ns644,89.47598
ns6440,89.36255
ns6441,89.2562
ns6442,88.86869
ns6443,89.18367
ns6444,89.50617
ns6445,89.47484
ns6446,89.51318
ns6447,89.58848
ns6448,89.27856
ns6449,89.14397
ns645,89.53704
ns6450,89.55056
ns6451,89.1129
ns6452,89.32203
ns6453,89.61759
ns6454,89.69868
ns6455,89.42029
ns6456,89.13556
ns6457,89.33472
ns6458,89.34827
ns6459,89.7541
ns646,89.39623
ns6460,89.58678
ns6461,89.49153
ns6462,89.62704
ns6463,89.61612
ns6464,89.18534
ns6465,89.62085
ns6466,89.42387
ns6467,89.37079
ns6468,89.17012
ns6469,89.46429
ns647,89.65517
ns6470,88.78543
ns6471,89.75309
ns6472,89.37864
ns6473,89.69811
ns6474,89.57537
ns6475,88.91403
ns6476,89.49791
ns6477,89.34426
ns6478,89.43205
ns6479,89.31183
ns648,89.36634
ns6480,89.49896
ns6481,89.41667
ns6482,89.24051
ns6483,89.55556
ns6484,89.34827
ns6485,89.13978
ns6486,89.15966
ns6487,89.34694
ns6488,89.57537
ns6489,89.5
ns649,89.35743
ns6490,89.5122
ns6491,89.6008
ns6492,89.68872
ns6493,89.02041
ns6494,88.79032
ns6495,89.20319
ns6496,89.45419
ns6497,89.00208
ns6498,89.57717
ns6499,89.33333
ns65,89.61464
ns650,89.67546
ns6500,89.51613
ns6501,89.62877
ns6502,89.52849
ns6503,89.2562
ns6504,89.21569
ns6505,89.74249
ns6506,89.71631
ns6507,89.2638
ns6508,88.9852
ns6509,89.51318
ns651,89.36634
ns6510,89.12176
ns6511,89.49474
ns6512,89.1129
ns6513,89.24211
ns6514,89.5102
ns6515,89.54955
ns6516,89.2638
ns6517,89.09278
ns6518,89.20879
ns6519,89.32489
ns652,89.45841
ns6520,89.30502
ns6521,89.32914
ns6522,89.52663
ns6523,89.27565
ns6524,89.35743
ns6525,89.39914
ns6526,89.33472
ns6527,89.56522
ns6528,89.40426
ns6529,89.2955
ns653,89.4926
ns6530,89.37916
ns6531,89.23729
ns6532,89.5842
ns6533,89.83229
ns6534,89.66667
ns6535,89.30348
ns6536,89.09278
ns6537,88.96774
ns6538,89.31478
ns6539,89.44773
ns654,89.51613
ns6540,89.34156
ns6541,89.55638
ns6542,89.53935
ns6543,89.60861
ns6544,89.32632
ns6545,89.51318
ns6546,89.65142
ns6547,89.36634
ns6548,89.57983
ns6549,89.31915
ns655,89.29978
ns6550,89.66173
ns6551,89.31947
ns6552,89.68
ns6553,89.1684
ns6554,89.66102
ns6555,89.01235
ns6556,89.46548
ns6557,89.27419
ns6558,89.59184
ns6559,89.13215
ns656,89.35743
ns6560,89.39262
ns6561,88.9662
ns6562,89.48936
ns6563,89.46903
ns6564,89.28429
ns6565,89.25466
ns6566,89.53271
ns6567,89.35091
ns6568,89.40803
ns6569,89.36652
ns657,89.2668
ns6570,89.48276
ns6571,89.52038
ns6572,89.13793
ns6573,89.10751
ns6574,89.35223
ns6575,89.5
ns6576,89.33194
ns6577,89.31034
ns6578,89.47826
ns6579,88.9852
ns658,89.28571
ns6580,89.4702
ns6581,88.91441
ns6582,89.51318
ns6583,89.91398
ns6584,89.21722
ns6585,89.52286
ns6586,89.64758
ns6587,89.57983
ns6588,89.69639
ns6589,89.67347
ns659,89.81651
ns6590,89.40678
ns6591,88.84298
ns6592,89.12871
ns6593,89.36128
ns6594,89.65443
ns6595,89.58071
ns6596,89.31915
ns6597,89.3736
ns6598,89.73214
ns6599,89.2638
ns66,89.31915
ns660,89.65443
ns6600,88.96414
ns6601,89.41176
ns6602,89.64758
ns6603,89.40803
ns6604,89.35484
ns6605,89.41053
ns6606,89.40043
ns6607,89.31034
ns6608,89.6468
ns6609,89.40171
ns661,89.24843
ns6610,89.47939
ns6611,89.57082
ns6612,89.51515
ns6613,89.40426
ns6614,89.48608
ns6615,89.04555
ns6616,89.31298
ns6617,89.25926
ns6618,88.90838
ns6619,89.40552
ns662,89.83015
ns6620,89.50207
ns6621,89.64912
ns6622,89.20705
ns6623,88.64407
ns6624,89.49686
ns6625,89.40928
ns6626,89.74468
ns6627,88.94737
ns6628,89.36759
ns6629,89.38104
ns663,89.24051
ns6630,89.65812
ns6631,89.74576
ns6632,89.09465
ns6633,89.31166
ns6634,89.07757
ns6635,89.49896
ns6636,89.16143
ns6637,89.6008
ns6638,89.16143
ns6639,89.48936
ns664,89.52381
ns6640,89.65812
ns6641,89.21569
ns6642,89.33333
ns6643,89.82495
ns6644,89.48052
ns6645,89.45313
ns6646,89.39394
ns6647,89.2233
ns6648,89.36634
ns6649,89.41909
ns665,89.5092
ns6650,89.67871
ns6651,89.69231
ns6652,89.44554
ns6653,89.41053
ns6654,89.66102
ns6655,89.3722
ns6656,89.36508
ns6657,89.00415
ns6658,89.2
ns6659,89.05579
ns666,89.43775
ns6660,89.10387
ns6661,89.56427
ns6662,89.37008
ns6663,89.72222
ns6664,89.47939
ns6665,88.98734
ns6666,89.3819
ns6667,89.8364
ns6668,89.77055
ns6669,89.59514
ns667,89.35223
ns6670,89.56803
ns6671,89.59514
ns6672,89.48164
ns6673,89.54338
ns6674,89.26097
ns6675,89.1762
ns6676,89.10931
ns6677,89.57082
ns6678,89.2668
ns6679,89.36382
ns668,89.00826
ns6680,89.56522
ns6681,89.19028
ns6682,89.46309
ns6683,89.12
ns6684,89.5092
ns6685,89.64989
ns6686,89.6008
ns6687,89.12698
ns6688,89.19643
ns6689,89.37916
ns669,89.60159
ns6690,89.591
ns6691,89.14894
ns6692,89.60784
ns6693,89.40299
ns6694,89.51807
ns6695,88.94273
ns6696,89.4926
ns6697,89.70149
ns6698,89.42029
ns6699,88.9916
ns67,89.5614
ns670,89.07336
ns6700,89.24528
ns6701,89.65812
ns6702,88.97872
ns6703,89.42974
ns6704,89.07621
ns6705,89.0795
ns6706,88.74477
ns6707,89.46429
ns6708,89.62441
ns6709,89.60707
ns671,89.6728
ns6710,89.24686
ns6711,89.28571
ns6712,89.19355
ns6713,89.50515
ns6714,88.81188
ns6715,89.59677
ns6716,89.01639
ns6717,88.97912
ns6718,89.69231
ns6719,89.5082
ns672,89.01639
ns6720,89.2809
ns6721,89.35743
ns6722,89.57627
ns6723,89.13978
ns6724,89.75
ns6725,89.83673
ns6726,89.26531
ns6727,88.70707
ns6728,89.56989
ns6729,89.11647
ns673,89.32489
ns6730,89.49045
ns6731,89.74576
ns6732,89.3456
ns6733,89.67347
ns6734,89.50515
ns6735,88.96996
ns6736,88.77729
ns6737,89.82379
ns6738,89.12854
ns6739,88.94737
ns674,89.5092
ns6740,89.09263
ns6741,89.23729
ns6742,89.73451
ns6743,89.47955
ns6744,89.50515
ns6745,89.73154
ns6746,89.67742
ns6747,89.39509
ns6748,89.09465
ns6749,89.38053
ns675,89.38343
ns6750,89.73568
ns6751,89.19192
ns6752,89.46548
ns6753,89.67413
ns6754,89.72222
ns6755,89.22246
ns6756,89.83471
ns6757,88.99807
ns6758,89.67413
ns6759,89.46067
ns676,89.58506
ns6760,89.5614
ns6761,89.47484
ns6762,89.50311
ns6763,89.39655
ns6764,89.42857
ns6765,89.59514
ns6766,89.07563
ns6767,89.43205
ns6768,89.07173
ns6769,89.27856
ns677,89.26531
ns6770,89.11824
ns6771,89.57806
ns6772,89.03421
ns6773,89.76378
ns6774,89.56616
ns6775,89.61315
ns6776,89.40426
ns6777,89.21053
ns6778,89.18367
ns6779,89.54955
ns678,89.45701
ns6780,89.54751
ns6781,88.92784
ns6782,89.37255
ns6783,89.07692
ns6784,89.59184
ns6785,89.59759
ns6786,89.43089
ns6787,89.6008
ns6788,89.55257
ns6789,89.4702
ns679,89.44573
ns6790,89.44554
ns6791,89.33054
ns6792,88.97233
ns6793,89.43775
ns6794,89.47484
ns6795,89.67413
ns6796,89.45455
ns6797,89.58678
ns6798,89.29978
ns6799,89.48276
ns68,89.12351
ns680,89.3177
ns6800,89.29825
ns6801,89.41667
ns6802,89.30502
ns6803,89.30131
ns6804,89.59759
ns6805,89.58592
ns6806,89.591
ns6807,89.17355
ns6808,89.63636
ns6809,89.69524
ns681,89.5092
ns6810,89.43888
ns6811,89.31624
ns6812,89.5092
ns6813,89.64989
ns6814,89.13978
ns6815,89.17864
ns6816,89.30586
ns6817,89.50617
ns6818,89.65665
ns6819,89.31915
